,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,is_recid,is_violent_recid,score_text,two_year_recid
2861,Female,65,African-American,0,1,0,0,0,0,Low,No
2862,Female,59,Caucasian,0,1,0,0,0,0,Low,No
2863,Male,59,African-American,0,1,0,0,0,0,Low,No
2864,Male,24,African-American,0,7,0,0,0,0,Medium,No
2865,Male,40,African-American,0,1,0,0,0,0,Low,No
2866,Male,34,African-American,1,9,0,0,1,1,High,Yes
2867,Male,52,African-American,0,1,0,0,0,0,Low,No
2868,Male,24,African-American,0,9,0,0,1,1,High,Yes
2869,Male,38,African-American,0,3,0,0,1,1,Low,Yes
2870,Female,22,African-American,0,8,0,0,0,0,High,No
2871,Male,43,African-American,0,5,0,0,0,0,Medium,No
2872,Male,55,African-American,0,1,0,0,0,0,Low,No
2873,Male,26,African-American,0,2,0,0,1,0,Low,No
2874,Male,23,Caucasian,0,2,0,1,0,0,Low,No
2875,Female,47,Other,0,1,0,0,0,0,Low,No
2876,Male,26,African-American,0,2,0,0,0,0,Low,No
2877,Male,41,Hispanic,0,1,0,0,0,0,Low,No
2878,Male,30,Caucasian,0,4,0,0,0,0,Low,No
2879,Male,21,Caucasian,0,3,0,1,0,0,Low,No
2880,Female,32,Caucasian,0,1,0,1,0,0,Low,No
2881,Male,51,African-American,0,1,0,0,0,0,Low,No
2882,Male,35,Caucasian,0,3,0,0,0,0,Low,No
2883,Female,37,African-American,0,1,0,0,0,0,Low,No
2884,Male,24,African-American,0,8,0,0,1,1,High,Yes
2885,Female,33,African-American,0,4,0,0,0,0,Low,No
2886,Female,30,Caucasian,0,6,0,0,0,0,Medium,No
2887,Female,42,African-American,0,1,0,0,0,0,Low,No
2888,Female,40,African-American,0,7,0,0,1,1,Medium,Yes
2889,Male,21,African-American,0,7,0,0,0,0,Medium,No
2890,Male,24,Caucasian,0,2,0,0,0,0,Low,No
2891,Male,41,African-American,0,1,0,0,0,0,Low,No
2892,Male,39,African-American,0,4,0,0,0,0,Low,No
2893,Female,24,African-American,0,8,0,0,0,0,High,No
2894,Female,24,African-American,0,4,0,0,0,0,Low,No
2895,Male,39,African-American,0,10,0,0,0,0,High,No
2896,Female,26,Other,0,7,0,0,1,1,Medium,Yes
2897,Male,44,African-American,0,5,0,0,0,0,Medium,No
2898,Male,42,Caucasian,0,4,0,0,0,0,Low,No
2899,Male,45,Caucasian,0,1,0,0,0,0,Low,No
2900,Male,25,African-American,0,10,1,0,1,1,High,Yes
2901,Female,28,Caucasian,0,9,0,0,0,0,High,No
2902,Male,33,Caucasian,0,2,0,0,0,0,Low,No
2903,Male,25,Caucasian,0,3,0,0,0,0,Low,No
2904,Male,32,African-American,0,4,1,0,0,0,Low,No
2905,Male,23,African-American,0,7,0,0,0,0,Medium,No
2906,Male,39,Caucasian,0,5,0,0,0,0,Medium,No
2907,Male,27,African-American,0,8,0,0,1,1,High,Yes
2908,Female,35,Caucasian,0,7,0,0,0,0,Medium,No
2909,Male,23,African-American,0,5,0,0,0,0,Medium,No
2910,Female,38,African-American,0,1,0,0,0,0,Low,No
2911,Male,30,African-American,0,2,0,0,0,0,Low,No
2912,Male,30,Caucasian,0,5,0,0,0,0,Medium,No
2913,Female,30,Caucasian,0,8,0,0,0,0,High,No
2914,Male,31,African-American,0,2,0,0,1,0,Low,No
2915,Female,41,Caucasian,0,2,0,0,0,0,Low,No
2916,Male,34,Other,0,2,0,0,0,0,Low,No
2917,Female,25,African-American,0,5,0,0,0,0,Medium,No
2918,Female,26,Caucasian,0,6,0,0,0,0,Medium,No
2919,Female,37,African-American,0,1,0,0,0,0,Low,No
2920,Male,34,Caucasian,0,5,0,1,0,0,Medium,No
2921,Female,38,Hispanic,0,2,0,0,0,0,Low,No
2922,Female,31,African-American,0,6,0,0,0,0,Medium,No
2923,Female,29,Caucasian,0,2,0,0,0,0,Low,No
2924,Male,22,African-American,0,4,0,0,0,0,Low,No
2925,Female,51,Hispanic,0,1,0,0,0,0,Low,No
2926,Male,47,African-American,0,8,0,0,1,1,High,Yes
2927,Male,21,African-American,0,4,0,0,0,0,Low,No
2928,Male,23,African-American,0,9,0,1,1,1,High,Yes
2929,Male,23,Other,0,3,0,0,0,0,Low,No
2930,Female,24,Caucasian,0,10,0,0,0,0,High,No
2931,Female,23,Hispanic,0,4,0,0,0,0,Low,No
2932,Female,19,African-American,0,4,0,0,1,1,Low,Yes
2933,Male,32,Caucasian,0,1,0,0,1,1,Low,Yes
2934,Female,39,Caucasian,0,1,0,0,1,1,Low,Yes
2935,Male,33,African-American,0,7,0,0,0,0,Medium,No
2936,Female,36,Caucasian,0,2,0,0,0,0,Low,No
2937,Male,61,Hispanic,0,1,0,0,0,0,Low,No
2938,Female,40,Caucasian,0,2,0,0,0,0,Low,No
2939,Male,53,African-American,0,7,0,0,0,0,Medium,No
2940,Female,28,Caucasian,0,2,0,0,0,0,Low,No
2941,Male,38,Hispanic,0,2,0,0,0,0,Low,No
2942,Male,55,Caucasian,0,3,0,0,0,0,Low,No
2943,Male,22,African-American,1,7,0,0,0,0,Medium,No
2944,Female,34,African-American,0,1,0,0,0,0,Low,No
2945,Male,55,Caucasian,0,2,0,0,0,0,Low,No
2946,Male,24,Hispanic,0,8,0,0,1,1,High,No
2947,Male,41,Other,0,1,0,0,0,0,Low,No
2948,Male,41,Hispanic,0,3,0,0,0,0,Low,No
2949,Male,61,African-American,0,3,0,0,0,0,Low,No
2950,Male,57,African-American,0,1,0,0,0,0,Low,No
2951,Female,38,Caucasian,0,3,0,0,0,0,Low,No
2952,Male,23,African-American,0,2,0,0,1,1,Low,Yes
2953,Male,23,Caucasian,0,5,0,0,0,0,Medium,No
2954,Male,20,African-American,0,3,0,0,0,0,Low,No
2955,Male,44,Caucasian,0,8,0,0,0,0,High,No
2956,Female,38,Caucasian,0,1,0,0,0,0,Low,No
2957,Male,32,Other,0,1,0,0,0,0,Low,No
2958,Male,29,African-American,0,6,0,0,0,0,Medium,No
2959,Male,23,African-American,0,9,0,0,1,1,High,Yes
2960,Male,24,Caucasian,0,4,0,1,0,0,Low,No
2961,Male,45,Other,0,1,0,0,0,0,Low,No
2962,Male,21,African-American,0,9,1,0,0,0,High,No
2963,Female,29,African-American,0,2,0,0,0,0,Low,No
2964,Male,25,African-American,0,3,0,0,0,0,Low,No
2965,Male,46,Hispanic,0,3,0,0,0,0,Low,No
2966,Male,27,Caucasian,0,2,0,0,0,0,Low,No
2967,Male,49,African-American,0,2,0,0,1,0,Low,No
2968,Male,37,Hispanic,0,1,0,0,0,0,Low,No
2969,Male,21,Caucasian,0,3,0,0,1,1,Low,Yes
2970,Female,28,African-American,0,7,0,0,0,0,Medium,No
2971,Female,28,African-American,0,2,0,0,0,0,Low,No
2972,Male,58,Caucasian,0,2,0,0,0,0,Low,No
2973,Male,22,Caucasian,0,4,0,0,1,1,Low,Yes
2974,Male,31,African-American,0,4,0,0,1,0,Low,No
2975,Male,33,African-American,0,3,0,0,0,0,Low,No
2976,Female,23,African-American,0,5,1,0,0,0,Medium,No
2977,Male,32,Caucasian,0,10,0,0,0,0,High,No
2978,Male,57,African-American,0,2,0,0,0,0,Low,No
2979,Male,22,Caucasian,0,8,0,0,0,0,High,No
2980,Female,35,African-American,0,2,0,0,0,0,Low,No
2981,Male,35,Hispanic,0,1,0,0,0,0,Low,No
2982,Female,54,Caucasian,0,2,0,0,0,0,Low,No
2983,Male,29,Caucasian,0,8,0,0,0,0,High,No
2984,Female,36,African-American,0,6,0,0,0,0,Medium,No
2985,Male,25,African-American,0,5,0,0,0,0,Medium,No
2986,Male,29,African-American,0,5,0,0,0,0,Medium,No
2987,Male,31,Hispanic,0,10,0,0,1,1,High,Yes
2988,Male,62,African-American,0,1,0,0,0,0,Low,No
2989,Male,39,Caucasian,0,2,0,0,0,0,Low,No
2990,Female,23,African-American,0,7,0,0,0,0,Medium,No
2991,Female,23,African-American,0,4,0,0,0,0,Low,No
2992,Female,37,Hispanic,0,3,0,0,0,0,Low,No
2993,Female,61,African-American,0,6,0,0,0,0,Medium,No
2994,Male,30,African-American,0,7,1,0,1,1,Medium,Yes
2995,Male,23,African-American,0,6,0,0,0,0,Medium,No
2996,Female,27,African-American,0,3,0,0,1,1,Low,Yes
2997,Male,38,African-American,0,6,1,0,0,0,Medium,No
2998,Male,42,African-American,0,1,0,0,0,0,Low,No
2999,Male,31,African-American,0,3,0,0,0,0,Low,No
3000,Male,43,African-American,0,5,0,0,1,1,Medium,Yes
3001,Male,39,Caucasian,0,3,0,0,0,0,Low,No
3002,Male,31,African-American,0,2,0,0,0,0,Low,No
3003,Female,33,African-American,0,3,0,0,0,0,Low,No
3004,Male,21,Caucasian,0,5,1,0,1,1,Medium,Yes
3005,Male,23,African-American,0,6,0,0,1,1,Medium,Yes
3006,Female,29,Caucasian,0,4,0,0,0,0,Low,No
3007,Male,62,Caucasian,0,1,0,0,0,0,Low,No
3008,Female,44,Caucasian,0,1,0,0,0,0,Low,No
3009,Male,30,African-American,0,5,0,0,0,0,Medium,No
3010,Male,51,Caucasian,0,6,0,0,0,0,Medium,No
3011,Male,21,African-American,0,5,0,0,0,0,Medium,No
3012,Male,27,African-American,0,9,0,0,1,1,High,Yes
3013,Male,28,Hispanic,0,4,0,0,0,0,Low,No
3014,Female,31,African-American,0,1,0,0,0,0,Low,No
3015,Female,49,Caucasian,0,2,0,0,0,0,Low,No
3016,Female,41,Other,0,3,0,0,0,0,Low,No
3017,Male,20,Caucasian,0,4,0,5,0,0,Low,No
3018,Male,23,African-American,0,9,1,0,1,1,High,Yes
3019,Male,26,Caucasian,0,4,0,0,0,0,Low,No
3020,Male,28,Caucasian,0,2,0,0,0,0,Low,No
3021,Male,52,African-American,0,1,0,0,0,0,Low,No
3022,Male,36,Hispanic,0,5,0,0,0,0,Medium,No
3023,Male,54,Hispanic,0,5,0,0,0,0,Medium,No
3024,Male,54,African-American,0,6,0,0,0,0,Medium,No
3025,Male,22,African-American,0,4,0,0,0,0,Low,No
3026,Male,24,Caucasian,0,6,0,2,0,0,Medium,No
3027,Male,32,African-American,0,8,0,0,0,0,High,No
3028,Female,34,African-American,0,3,0,0,0,0,Low,No
3029,Male,51,African-American,0,5,0,0,0,0,Medium,No
3030,Male,28,African-American,0,2,0,0,0,0,Low,No
3031,Male,23,Caucasian,0,2,0,0,0,0,Low,No
3032,Male,25,Caucasian,0,5,0,0,0,0,Medium,No
3033,Male,28,Caucasian,0,7,0,0,0,0,Medium,No
3034,Female,32,African-American,0,1,0,0,1,1,Low,Yes
3035,Male,35,African-American,0,4,0,0,0,0,Low,No
3036,Male,33,African-American,0,9,0,0,1,1,High,Yes
3037,Male,30,Other,0,1,0,0,0,0,Low,No
3038,Female,58,Caucasian,0,2,0,0,0,0,Low,No
3039,Male,22,African-American,0,7,0,0,1,0,Medium,No
3040,Male,28,Caucasian,0,3,0,0,1,1,Low,Yes
3041,Male,26,African-American,0,10,1,0,1,1,High,Yes
3042,Male,23,Caucasian,0,9,0,0,0,0,High,No
3043,Male,26,African-American,0,3,0,0,0,0,Low,No
3044,Male,25,African-American,0,5,0,0,0,0,Medium,No
3045,Male,40,Native American,0,6,0,0,0,0,Medium,No
3046,Male,40,Hispanic,0,2,0,0,0,0,Low,No
3047,Male,56,African-American,0,1,0,0,0,0,Low,No
3048,Male,51,Caucasian,0,2,0,0,0,0,Low,No
3049,Male,36,African-American,0,4,0,0,0,0,Low,No
3050,Male,51,Caucasian,0,1,0,0,0,0,Low,No
3051,Male,25,Caucasian,0,5,0,0,0,0,Medium,No
3052,Male,22,African-American,0,6,1,0,0,0,Medium,No
3053,Female,35,African-American,2,8,0,0,0,0,High,No
3054,Male,22,Caucasian,0,9,1,0,1,1,High,Yes
3055,Male,43,Caucasian,0,1,0,0,0,0,Low,No
3056,Male,22,African-American,0,6,0,0,0,0,Medium,No
3057,Male,31,African-American,0,10,0,0,1,1,High,Yes
3058,Male,25,Caucasian,0,7,0,1,0,0,Medium,No
3059,Female,52,Caucasian,0,1,0,0,0,0,Low,No
3060,Male,35,Hispanic,0,7,0,0,0,0,Medium,No
3061,Female,24,Caucasian,0,5,0,0,0,0,Medium,No
3062,Male,57,Other,0,1,0,0,0,0,Low,No
3063,Male,38,Caucasian,0,1,0,0,0,0,Low,No
3064,Male,22,African-American,0,3,0,0,0,0,Low,No
3065,Male,26,Hispanic,0,5,0,0,0,0,Medium,No
3066,Male,25,African-American,2,10,3,0,0,0,High,No
3067,Male,34,African-American,0,2,0,0,0,0,Low,No
3068,Female,24,Caucasian,0,5,0,0,0,0,Medium,No
3069,Male,24,Other,0,5,0,0,1,0,Medium,No
3070,Male,49,Caucasian,0,6,0,0,1,1,Medium,Yes
3071,Male,55,Caucasian,0,5,0,0,0,0,Medium,No
3072,Male,25,Caucasian,0,4,0,1,0,0,Low,No
3073,Male,55,African-American,0,7,0,0,1,1,Medium,Yes
3074,Male,32,African-American,0,8,0,0,1,0,High,No
3075,Male,55,Caucasian,0,1,0,0,1,0,Low,No
3076,Male,23,African-American,0,5,0,0,0,0,Medium,No
3077,Male,54,Caucasian,0,4,0,0,1,1,Low,Yes
3078,Male,40,Asian,0,1,0,0,0,0,Low,No
3079,Male,27,African-American,0,2,0,0,1,1,Low,Yes
3080,Male,36,Caucasian,0,1,0,0,1,1,Low,Yes
3081,Female,29,African-American,0,7,0,0,1,0,Medium,No
3082,Female,45,Caucasian,0,1,0,0,0,0,Low,No
3083,Male,25,Other,0,6,0,0,0,0,Medium,No
3084,Male,40,Caucasian,0,3,0,0,1,1,Low,Yes
3085,Male,38,African-American,0,4,0,0,1,1,Low,Yes
3086,Male,57,Caucasian,0,4,0,0,0,0,Low,No
3087,Male,26,African-American,0,10,0,0,1,1,High,Yes
3088,Female,37,African-American,0,1,0,0,0,0,Low,No
3089,Male,41,Caucasian,0,1,0,0,0,0,Low,No
3090,Female,33,Other,0,2,0,0,0,0,Low,No
3091,Male,57,African-American,0,1,0,0,0,0,Low,No
3092,Male,34,African-American,0,9,0,0,0,0,High,No
3093,Male,29,African-American,0,4,0,0,1,1,Low,Yes
3094,Male,45,Hispanic,0,7,0,0,0,0,Medium,No
3095,Male,22,Caucasian,0,4,0,0,1,0,Low,No
3096,Male,21,African-American,0,4,0,0,0,0,Low,No
3097,Male,56,Caucasian,0,1,0,0,0,0,Low,No
3098,Male,48,African-American,0,3,0,0,0,0,Low,No
3099,Male,27,Hispanic,0,2,0,0,0,0,Low,No
3100,Male,34,Hispanic,0,2,0,0,0,0,Low,No
3101,Male,33,African-American,0,3,1,0,1,1,Low,Yes
3102,Male,58,Caucasian,0,1,0,0,0,0,Low,No
3103,Female,33,African-American,0,5,0,0,0,0,Medium,No
3104,Female,40,African-American,0,5,0,0,0,0,Medium,No
3105,Male,22,Caucasian,0,5,0,0,1,1,Medium,No
3106,Male,39,Caucasian,0,3,0,0,0,0,Low,No
3107,Male,30,Other,0,8,0,0,0,0,High,No
3108,Female,23,African-American,0,8,0,0,1,0,High,No
3109,Male,35,Caucasian,0,1,0,1,0,0,Low,No
3110,Male,22,Hispanic,0,2,0,0,0,0,Low,No
3111,Male,37,Hispanic,0,4,0,0,0,0,Low,No
3112,Male,38,African-American,1,8,0,4,0,0,High,No
3113,Male,60,Hispanic,0,4,0,0,0,0,Low,No
3114,Female,39,Caucasian,0,4,0,0,0,0,Low,No
3115,Male,25,African-American,0,4,0,0,0,0,Low,No
3116,Female,70,Other,0,1,0,0,0,0,Low,No
3117,Male,53,African-American,0,2,0,0,1,0,Low,No
3118,Male,37,Caucasian,0,6,0,0,0,0,Medium,No
3119,Male,28,African-American,0,6,0,0,0,0,Medium,No
3120,Male,21,African-American,0,6,0,0,0,0,Medium,No
3121,Male,32,African-American,0,10,0,0,0,0,High,No
3122,Male,56,African-American,0,1,0,0,0,0,Low,No
3123,Male,30,Caucasian,0,3,0,0,0,0,Low,No
3124,Male,27,African-American,0,8,0,0,0,0,High,No
3125,Male,41,African-American,0,7,0,1,1,1,Medium,Yes
3126,Male,32,African-American,0,8,1,3,1,1,High,Yes
3127,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
3128,Male,31,African-American,0,4,0,0,0,0,Low,No
3129,Male,32,African-American,0,4,0,0,0,0,Low,No
3130,Male,46,African-American,0,1,0,0,0,0,Low,No
3131,Male,24,African-American,0,3,0,0,1,1,Low,Yes
3132,Male,50,Caucasian,0,2,0,0,0,0,Low,No
3133,Male,37,African-American,0,7,0,0,0,0,Medium,No
3134,Male,37,Hispanic,0,5,0,0,0,0,Medium,No
3135,Male,21,Caucasian,0,6,0,0,0,0,Medium,No
3136,Male,75,Hispanic,0,1,0,0,0,0,Low,No
3137,Male,40,Caucasian,0,4,0,0,0,0,Low,No
3138,Female,53,Caucasian,0,1,0,0,0,0,Low,No
3139,Male,33,African-American,0,3,0,0,0,0,Low,No
3140,Female,22,African-American,0,4,0,0,0,0,Low,No
3141,Male,25,African-American,0,8,0,0,1,1,High,Yes
3142,Male,24,Caucasian,0,2,0,0,0,0,Low,No
3143,Female,26,African-American,0,7,0,0,0,0,Medium,No
3144,Male,56,African-American,0,4,0,0,0,0,Low,No
3145,Male,24,Caucasian,0,3,0,0,1,1,Low,Yes
3146,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
3147,Male,65,Caucasian,0,6,0,0,0,0,Medium,No
3148,Male,64,African-American,0,6,0,0,0,0,Medium,No
3149,Male,24,Caucasian,0,2,0,0,0,0,Low,No
3150,Male,35,African-American,0,6,0,0,0,0,Medium,No
3151,Female,57,Caucasian,0,1,0,0,0,0,Low,No
3152,Female,46,Caucasian,0,1,0,0,0,0,Low,No
3153,Male,56,African-American,0,5,0,0,0,0,Medium,No
3154,Female,39,Caucasian,0,2,0,0,0,0,Low,No
3155,Male,68,Caucasian,0,1,0,0,0,0,Low,No
3156,Male,28,African-American,0,3,0,0,1,1,Low,Yes
3157,Male,38,Caucasian,0,1,0,0,0,0,Low,No
3158,Female,25,African-American,0,10,0,0,0,0,High,No
3159,Male,25,Caucasian,0,5,0,1,0,0,Medium,No
3160,Male,31,Caucasian,0,5,0,0,0,0,Medium,No
3161,Male,31,African-American,0,7,0,0,0,0,Medium,No
3162,Female,35,African-American,0,8,0,0,0,0,High,No
3163,Male,34,African-American,0,8,6,1,0,0,High,No
3164,Male,57,Other,0,1,0,0,0,0,Low,No
3165,Female,42,African-American,0,2,0,0,0,0,Low,No
3166,Male,24,Caucasian,0,9,0,0,0,0,High,No
3167,Male,41,African-American,1,10,1,0,1,1,High,Yes
3168,Male,27,Caucasian,0,2,0,0,0,0,Low,No
3169,Male,34,Caucasian,0,2,0,0,1,0,Low,No
3170,Male,50,Hispanic,0,1,0,0,0,0,Low,No
3171,Male,25,Caucasian,0,8,1,0,1,1,High,Yes
3172,Male,39,Hispanic,0,3,0,0,0,0,Low,No
3173,Male,27,African-American,0,7,0,0,0,0,Medium,No
3174,Male,25,African-American,0,3,0,0,0,0,Low,No
3175,Male,27,African-American,0,5,0,0,0,0,Medium,No
3176,Male,30,Caucasian,0,1,0,0,0,0,Low,No
3177,Male,24,African-American,0,8,0,0,1,0,High,No
3178,Male,39,African-American,0,1,0,0,1,1,Low,No
3179,Male,32,African-American,0,6,0,0,1,1,Medium,Yes
3180,Male,26,African-American,0,10,1,0,1,1,High,Yes
3181,Male,30,Other,0,1,0,0,0,0,Low,No
3182,Male,20,African-American,1,10,1,1,1,1,High,Yes
3183,Male,25,Caucasian,0,3,0,0,0,0,Low,No
3184,Male,25,African-American,0,5,0,0,1,1,Medium,Yes
3185,Female,25,African-American,0,7,0,0,0,0,Medium,No
3186,Male,38,African-American,0,2,0,0,0,0,Low,No
3187,Male,40,Hispanic,0,5,0,0,0,0,Medium,No
3188,Female,49,Caucasian,0,2,0,0,0,0,Low,No
3189,Female,35,Caucasian,0,3,0,0,0,0,Low,No
3190,Male,25,Other,0,4,0,0,0,0,Low,No
3191,Male,21,Caucasian,0,4,0,0,0,0,Low,No
3192,Female,24,Caucasian,0,4,0,0,0,0,Low,No
3193,Male,45,Hispanic,0,3,0,0,0,0,Low,No
3194,Male,28,Caucasian,0,3,0,0,0,0,Low,No
3195,Female,34,African-American,0,9,0,0,0,0,High,No
3196,Male,57,African-American,0,7,0,0,1,1,Medium,No
3197,Male,40,African-American,0,9,0,0,1,1,High,Yes
3198,Female,43,African-American,0,6,0,0,0,0,Medium,No
3199,Male,23,African-American,0,7,0,0,0,0,Medium,No
3200,Male,43,Caucasian,0,6,0,0,0,0,Medium,No
3201,Male,32,Asian,0,1,0,0,0,0,Low,No
3202,Male,21,African-American,0,9,0,0,1,1,High,Yes
3203,Male,51,African-American,0,3,0,0,0,0,Low,No
3204,Male,20,African-American,0,10,0,0,1,1,High,Yes
3205,Male,39,Caucasian,0,1,0,0,0,0,Low,No
3206,Male,58,Hispanic,0,1,0,0,0,0,Low,No
3207,Female,28,Other,0,2,0,1,0,0,Low,No
3208,Female,30,African-American,0,3,0,0,0,0,Low,No
3209,Male,22,African-American,0,9,0,0,1,1,High,Yes
3210,Male,50,Caucasian,0,2,0,0,0,0,Low,No
3211,Male,30,African-American,0,9,0,0,1,0,High,No
3212,Male,28,Caucasian,0,2,0,0,1,1,Low,Yes
3213,Male,26,Hispanic,0,1,0,1,0,0,Low,No
3214,Female,51,Caucasian,0,5,0,0,0,0,Medium,No
3215,Male,21,African-American,0,7,0,0,0,0,Medium,No
3216,Male,29,Caucasian,0,2,0,0,1,1,Low,Yes
3217,Male,43,Caucasian,0,4,0,0,0,0,Low,No
3218,Male,22,African-American,0,4,0,0,0,0,Low,No
3219,Male,36,African-American,0,1,0,0,0,0,Low,No
3220,Male,24,African-American,0,2,0,0,0,0,Low,No
3221,Male,26,African-American,0,6,1,0,0,0,Medium,No
3222,Male,27,African-American,0,8,0,0,1,0,High,No
3223,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
3224,Male,24,African-American,0,4,0,0,0,0,Low,No
3225,Female,29,African-American,0,4,0,0,0,0,Low,No
3226,Male,34,African-American,1,6,0,0,0,0,Medium,No
3227,Male,23,Other,0,4,0,0,1,0,Low,No
3228,Female,29,African-American,0,2,0,0,0,0,Low,No
3229,Male,24,African-American,0,5,0,0,1,0,Medium,No
3230,Male,50,Caucasian,0,1,0,0,0,0,Low,No
3231,Female,24,African-American,0,7,0,0,1,0,Medium,No
3232,Female,31,African-American,0,3,0,0,0,0,Low,No
3233,Male,63,Caucasian,0,1,0,0,0,0,Low,No
3234,Male,22,African-American,0,7,0,0,0,0,Medium,No
3235,Male,22,Caucasian,0,3,0,0,0,0,Low,No
3236,Male,27,Caucasian,0,2,0,0,0,0,Low,No
3237,Female,21,Other,0,4,0,0,0,0,Low,No
3238,Male,80,Caucasian,0,1,0,0,0,0,Low,No
3239,Male,58,Caucasian,0,1,0,0,0,0,Low,No
3240,Male,68,African-American,0,4,0,0,0,0,Low,No
3241,Male,23,African-American,0,8,0,0,0,0,High,No
3242,Male,24,Caucasian,0,10,0,0,0,0,High,No
3243,Male,41,Caucasian,0,1,0,0,0,0,Low,No
3244,Male,21,Caucasian,0,8,0,1,1,1,High,Yes
3245,Male,26,African-American,0,4,0,0,1,1,Low,Yes
3246,Male,39,Hispanic,0,1,0,0,1,1,Low,Yes
3247,Male,36,Caucasian,0,5,0,0,0,0,Medium,No
3248,Male,21,African-American,0,8,0,0,1,1,High,Yes
3249,Female,31,African-American,0,5,0,0,0,0,Medium,No
3250,Male,49,Caucasian,0,8,0,0,1,1,High,No
3251,Male,24,Caucasian,0,9,0,0,0,0,High,No
3252,Male,44,Caucasian,0,1,0,0,1,0,Low,No
3253,Female,25,African-American,0,3,0,0,0,0,Low,No
3254,Male,25,African-American,0,2,0,0,0,0,Low,No
3255,Male,44,Hispanic,0,1,0,0,0,0,Low,No
3256,Male,33,African-American,0,1,0,0,0,0,Low,No
3257,Male,20,African-American,0,7,0,0,1,1,Medium,Yes
3258,Male,44,Caucasian,0,5,0,0,0,0,Medium,No
3259,Female,41,African-American,0,1,0,0,0,0,Low,No
3260,Male,30,African-American,0,5,0,0,0,0,Medium,No
3261,Female,23,Caucasian,0,6,0,0,0,0,Medium,No
3262,Male,26,African-American,0,1,0,0,1,1,Low,Yes
3263,Female,32,Hispanic,0,2,0,0,0,0,Low,No
3264,Male,26,Caucasian,0,4,0,0,0,0,Low,No
3265,Female,43,African-American,0,9,0,1,0,0,High,No
3266,Male,39,Caucasian,0,1,0,0,0,0,Low,No
3267,Female,49,African-American,0,1,0,0,0,0,Low,No
3268,Male,63,Caucasian,0,1,0,0,0,0,Low,No
3269,Male,24,Caucasian,0,5,0,2,0,0,Medium,No
3270,Male,21,Caucasian,1,10,0,3,1,0,High,No
3271,Female,48,Caucasian,0,2,0,0,0,0,Low,No
3272,Male,37,African-American,0,1,0,0,0,0,Low,No
3273,Female,20,Other,0,5,0,0,0,0,Medium,No
3274,Female,64,Caucasian,0,1,0,0,0,0,Low,No
3275,Male,22,Caucasian,0,6,0,0,0,0,Medium,No
3276,Male,43,Caucasian,0,3,0,0,0,0,Low,No
3277,Male,33,Caucasian,0,9,0,0,0,0,High,No
3278,Male,26,African-American,0,6,0,0,0,0,Medium,No
3279,Female,33,Caucasian,0,3,0,0,0,0,Low,No
3280,Male,25,Caucasian,0,3,0,0,0,0,Low,No
3281,Female,30,African-American,0,6,0,0,0,0,Medium,No
3282,Female,20,African-American,0,5,3,0,1,0,Medium,No
3283,Male,44,African-American,0,1,0,0,0,0,Low,No
3284,Male,31,African-American,0,2,0,0,0,0,Low,No
3285,Female,50,Caucasian,0,1,0,0,0,0,Low,No
3286,Female,25,Hispanic,0,3,0,0,0,0,Low,No
3287,Female,43,African-American,0,2,0,0,0,0,Low,No
3288,Male,34,Other,0,1,0,0,0,0,Low,No
3289,Male,44,Other,0,1,0,0,0,0,Low,No
3290,Male,30,Hispanic,0,4,1,0,1,1,Low,Yes
3291,Female,55,Hispanic,0,1,0,0,0,0,Low,No
3292,Male,29,African-American,3,2,0,0,0,0,Low,No
3293,Male,31,Other,0,1,0,0,0,0,Low,No
3294,Male,52,Other,0,1,0,0,0,0,Low,No
3295,Male,59,Caucasian,0,1,0,0,0,0,Low,No
3296,Male,49,African-American,0,1,0,0,1,1,Low,Yes
3297,Male,36,Caucasian,0,6,0,0,1,1,Medium,Yes
3298,Female,23,African-American,0,3,0,0,0,0,Low,No
3299,Male,51,Hispanic,0,1,0,0,0,0,Low,No
3300,Male,34,African-American,0,1,0,0,0,0,Low,No
3301,Male,32,Other,0,1,0,0,0,0,Low,No
3302,Male,54,African-American,0,3,0,0,0,0,Low,No
3303,Male,36,African-American,0,1,0,0,0,0,Low,No
3304,Male,61,Caucasian,0,1,0,0,0,0,Low,No
3305,Female,38,African-American,0,2,0,0,0,0,Low,No
3306,Male,41,Hispanic,0,2,0,0,0,0,Low,No
3307,Male,32,African-American,0,3,0,0,0,0,Low,No
3308,Male,46,African-American,0,7,0,0,1,0,Medium,No
3309,Male,21,African-American,0,8,0,0,0,0,High,No
3310,Male,68,African-American,0,4,0,0,0,0,Low,No
3311,Male,24,African-American,0,3,0,0,0,0,Low,No
3312,Male,41,Caucasian,0,4,0,0,1,1,Low,Yes
3313,Male,30,Other,0,2,0,0,0,0,Low,No
3314,Male,41,African-American,0,4,0,0,0,0,Low,No
3315,Male,55,Other,0,1,0,0,0,0,Low,No
3316,Male,26,Hispanic,0,2,0,0,0,0,Low,No
3317,Male,39,Hispanic,0,2,0,0,0,0,Low,No
3318,Male,33,Caucasian,0,4,0,0,0,0,Low,No
3319,Male,23,African-American,0,2,0,0,0,0,Low,No
3320,Female,51,Caucasian,0,1,0,0,0,0,Low,No
3321,Male,36,Caucasian,0,2,0,0,0,0,Low,No
